Jednostka,Nazwa zadania,Akronim,Wydatki rzeczowe,Wydatki na utrzymanie stanowiska pracy,Wydatki na zadania ogółem
"Ośrodek Kultury Zespół Pieśni i Tańca ""Krakowiacy"" (OKZPIT)",Działalność kulturalna instytucji,DKI,1050000.0,,1050000.0
"Ośrodek Kultury Zespół Pieśni i Tańca ""Krakowiacy"" (OKZPIT)",Zadania dzielnic (bieżące),DBR,8000.0,,8000.0
"Ośrodek Kultury Zespół Pieśni i Tańca ""Krakowiacy"" (OKZPIT)",nan,,,,
Nowohuckie Centrum Kultury (NCK),Działalność kulturalna instytucji,DKI,7452400.0,,7452400.0
Nowohuckie Centrum Kultury (NCK),Zadania dzielnic (bieżące),DBR,42500.0,,42500.0
Nowohuckie Centrum Kultury (NCK),nan,,0.0,,0.0
"Centrum Kultury ""Dworek Białoprądnicki""  (DWOREK)",Działalność kulturalna instytucji,DKI,3868000.0,,3868000.0
"Centrum Kultury ""Dworek Białoprądnicki""  (DWOREK)",Zadania dzielnic (bieżące),DBR,552000.0,,552000.0
"Centrum Kultury ""Dworek Białoprądnicki""  (DWOREK)",Budżet obywatelski dzielnic,BOD,76000.0,,76000.0
"Centrum Kultury ""Dworek Białoprądnicki""  (DWOREK)",nan,,0.0,,0.0
Centrum Kultury Podgórza  (CKPODG),Działalność kulturalna instytucji,DKI,8407000.0,,8407000.0
Centrum Kultury Podgórza  (CKPODG),"w tym realizacja koncertu pt.:""Niepodległość zaczęła się w Podgórzu""",,,,
Centrum Kultury Podgórza  (CKPODG),Zadania dzielnic (bieżące),DBR,838000.0,,838000.0
Centrum Kultury Podgórza  (CKPODG),Budżet obywatelski dzielnic,BOD,92339.0,,92339.0
Centrum Kultury Podgórza  (CKPODG),nan,,0.0,,0.0
Ośrodek Kultury Biblioteka Polskiej Piosenki  (BPP),Działalność kulturalna instytucji,DKI,1200000.0,,1200000.0
Ośrodek Kultury Biblioteka Polskiej Piosenki  (BPP),Zadania dzielnic (bieżące),DBR,,,
Ośrodek Kultury Biblioteka Polskiej Piosenki  (BPP),nan,,,,0.0
Biblioteka Kraków (BIBLIOTEKA),Działalność kulturalna instytucji,DKI,25297500.0,,25297500.0
Biblioteka Kraków (BIBLIOTEKA),Zadania dzielnic (bieżące),DBR,196000.0,,196000.0
Biblioteka Kraków (BIBLIOTEKA),Budżet obywatelski dzielnic,BOD,387100.0,,387100.0
Biblioteka Kraków (BIBLIOTEKA),nan,,,,0.0
Krakowskie Biuro Festiwalowe (KBF),Działalność kulturalna instytucji,DKI,37780000.0,,37780000.0
Krakowskie Biuro Festiwalowe (KBF),Budżet obywatelski dzielnic,BOD,184000.0,,184000.0
Krakowskie Biuro Festiwalowe (KBF),nan,,,,
Klimat - Energia - Gospodarka Wodna (KEGW),Koordynacja i obsługa administracyjna,0,,3017510.0,3017510.0
Klimat - Energia - Gospodarka Wodna (KEGW),Utrzymanie elementów systemu odwodnienia oraz zaopatrzenie magazynu przeciwpowodziowego,UOP,18708476.0,3689591.0,22398067.0
Klimat - Energia - Gospodarka Wodna (KEGW),"Utrzymanie i remonty fontann, pitników i brodzików",UFP,1860159.0,274319.0,2134478.0
Klimat - Energia - Gospodarka Wodna (KEGW),Utrzymanie i remonty szaletów,USZ,4725681.0,274319.0,5000000.0
Klimat - Energia - Gospodarka Wodna (KEGW),Monitoring zaopatrzenia w media,ZWM,29160.0,13716.0,42876.0
Klimat - Energia - Gospodarka Wodna (KEGW),Poprawa efektywności energetycznej gminnych budynków użyteczności publicznej,PEE,831633.0,1234436.0,2066069.0
Klimat - Energia - Gospodarka Wodna (KEGW),Promocja i edukacja klimatyczna,PKL,,,
Klimat - Energia - Gospodarka Wodna (KEGW),Zadania dzielnic (bieżące),DBR,50000.0,,50000.0
Klimat - Energia - Gospodarka Wodna (KEGW),Obsługa administracyjno - techniczna zadań,OZA,,,0.0
Klimat - Energia - Gospodarka Wodna (KEGW),Budżet obywatelski dzielnic,BOD,105500.0,,105500.0
Klimat - Energia - Gospodarka Wodna (KEGW),Zadania inwestycyjne,ZIN,,,0.0
Klimat - Energia - Gospodarka Wodna (KEGW),nan,,,,0.0
Zarząd Budynków Komunalnych (ZBK),Koordynacja i obsługa administracyjna,0,,3627963.0,3627963.0
Zarząd Budynków Komunalnych (ZBK),Bieżące utrzymanie nieruchomości pozostających w zarządzie ZBK oraz w stosunku do których ZBK pełni rolę wynajmującego,BUN,95819749.0,25615608.0,121435357.0
Zarząd Budynków Komunalnych (ZBK),Gospodarowanie nieruchomościami Skarbu Państwa,GSP,550000.0,659629.0,1209629.0
Zarząd Budynków Komunalnych (ZBK),Elektromobilność w Gminie Miejskiej Kraków,EGM,54000.0,,54000.0
Zarząd Budynków Komunalnych (ZBK),"Restauracja Fortu 52a ""Łapianka"" i adaptacja dla Muzeum i Centrum Ruchu Harcerskiego",MCH,36900.0,,36900.0
Zarząd Budynków Komunalnych (ZBK),Restauracja wraz z adaptacją obiektu fortecznego na siedzibę podmiotów kultury na bazie nieruchomości zabudowanej Fortem Nr 52 Borek,RFB,54465.0,,54465.0
Zarząd Budynków Komunalnych (ZBK),System energii odnawialnej do celów ogrzewania budynków mieszkalnych i wytwarzania energii,SOO,,,
Zarząd Budynków Komunalnych (ZBK),Obsługa realizacji zadań ZBK,ORZ,,,0.0
Zarząd Budynków Komunalnych (ZBK),"Rewitalizacja i adaptacja zachowanych zabytkowych części Fortu 52a ""Łapianka"" wraz z rozbudową w celu utworzenia Muzeum i Centrum Ruchu Harcerskiego w Krakowie",RFŁ,121770.0,,121770.0
Zarząd Budynków Komunalnych (ZBK),"Rekultywacja i zagospodarowanie terenów po zniszczonych elementach Fortu Nr 2 ""Kościuszko""",RFK,,,
Zarząd Budynków Komunalnych (ZBK),Termomodernizacja budynków przychodni zdrowia w Krakowie (ZIT),TBP,14313.0,,14313.0
Zarząd Budynków Komunalnych (ZBK),Zadania dzielnic (bieżące),DBR,20000.0,,20000.0
Zarząd Budynków Komunalnych (ZBK),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
Zarząd Budynków Komunalnych (ZBK),Zadania inwestycyjne,ZIN,,,0.0
Zarząd Budynków Komunalnych (ZBK),nan,,,,
Zarząd Cmentarzy Komunalnych (ZCK),Koordynacja i obsługa administracyjna,0,,5621595.0,5621595.0
Zarząd Cmentarzy Komunalnych (ZCK),Prowadzenie cmentarzy,UTC,6826094.0,12614311.0,19440405.0
Zarząd Cmentarzy Komunalnych (ZCK),Zadania dzielnic (bieżące),DBR,13000.0,,13000.0
Zarząd Cmentarzy Komunalnych (ZCK),Elektromobilność w Gminie Miejskiej Kraków,EGM,,,
Zarząd Cmentarzy Komunalnych (ZCK),Budżet obywatelski dzielnic,BOD,,,
Zarząd Cmentarzy Komunalnych (ZCK),Obsługa administracyjno - techniczna zadań,ATZ,,,0.0
Zarząd Cmentarzy Komunalnych (ZCK),Zadania inwestycyjne,ZIN,,,0.0
Zarząd Cmentarzy Komunalnych (ZCK),nan,,,,0.0
Zarząd Dróg Miasta Krakowa (ZDMK),Koordynacja i obsługa administracyjna,0,,19113172.0,19113172.0
Zarząd Dróg Miasta Krakowa (ZDMK),Dekoracja Miasta Krakowa,DMK,2650000.0,127421.0,2777421.0
Zarząd Dróg Miasta Krakowa (ZDMK),Działania w zakresie gospodarki odpadami,DGO,62000.0,254842.0,316842.0
Zarząd Dróg Miasta Krakowa (ZDMK),"Utrzymanie, remonty obiektów inżynierskich",UOI,6955000.0,637105.0,7592105.0
Zarząd Dróg Miasta Krakowa (ZDMK),Utrzymanie i remonty dróg,URD,17652816.0,3567792.0,21220608.0
Zarząd Dróg Miasta Krakowa (ZDMK),"w tym: remont parkingu os. Kazimierzowskie 29; wymiana nawierzchni ul. św. Piotra; remont nakładkowy ul. Grzebskiego i ul. Syreńskiego; remont ul. Landaua i ul. Moczydło; delegacja kilku osób (do 10 osób)  do Niemiec do siedziby Siemens Mobility w celu zobaczenia ""Elektrycznej Autostrady""; remont ulicy Jaglarzów - boczna odnoga od głównej do domów 27a, 27b, 27c; remont chodnika przy ul. Ciepłowniczej",,,,
Zarząd Dróg Miasta Krakowa (ZDMK),Utrzymanie stałej aktualności tablic z nazwami ulic i placów,UTA,500000.0,127421.0,627421.0
Zarząd Dróg Miasta Krakowa (ZDMK),Oświetlenie uliczne,UOS,26213900.0,764527.0,26978427.0
Zarząd Dróg Miasta Krakowa (ZDMK),Zabezpieczenie ruchu,UZR,24661100.0,4332319.0,28993419.0
Zarząd Dróg Miasta Krakowa (ZDMK),Utrzymanie infrastruktury komunikacji tramwajowej,UIT,42029000.0,2930686.0,44959686.0
Zarząd Dróg Miasta Krakowa (ZDMK),Utrzymanie obiektów kubaturowych i ścieżek rowerowych,UOK,2169350.0,637105.0,2806455.0
Zarząd Dróg Miasta Krakowa (ZDMK),Obsługa zadań inwestycyjnych dzielnic,OZI,,9301743.0,9301743.0
Zarząd Dróg Miasta Krakowa (ZDMK),Uzgadnianie i opiniowanie inwestycji drogowych,OUO,,7263005.0,7263005.0
Zarząd Dróg Miasta Krakowa (ZDMK),Wydawanie decyzji administracyjnych,OWD,,7008163.0,7008163.0
Zarząd Dróg Miasta Krakowa (ZDMK),Elektromobilność w Gminie Miejskiej Kraków,EGM,210000.0,127421.0,337421.0
Zarząd Dróg Miasta Krakowa (ZDMK),Budżet obywatelski dzielnic,BOD,1609600.0,,1609600.0
Zarząd Dróg Miasta Krakowa (ZDMK),Budżet obywatelski ogólnomiejski,BOO,,,
Zarząd Dróg Miasta Krakowa (ZDMK),Utrzymanie Strefy Płatnego Parkowania,SPP,8538000.0,12359851.0,20897851.0
Zarząd Dróg Miasta Krakowa (ZDMK),Modernizacja torowisk tramwajowych w Krakowie wraz z infrastrukturą towarzyszącą,EMT,,,0.0
Zarząd Dróg Miasta Krakowa (ZDMK),Zadania dzielnic (bieżące),DBR,10843341.0,,10843341.0
Zarząd Dróg Miasta Krakowa (ZDMK),Prowadzenie postępowań przedegzekucyjnych,PPE,,4077477.0,4077477.0
Zarząd Dróg Miasta Krakowa (ZDMK),Obsługa administracyjno - techniczna zadań,OAZ,,,0.0
Zarząd Dróg Miasta Krakowa (ZDMK),Utrzymanie i remonty szaletów ,USZ,345100.0,,345100.0
Zarząd Dróg Miasta Krakowa (ZDMK),Utrzymanie elementów systemu odwodnienia oraz zaopatrzenie magazynu przeciwpowodziowego,UOP,100000.0,,100000.0
Zarząd Dróg Miasta Krakowa (ZDMK),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
Zarząd Dróg Miasta Krakowa (ZDMK),Zadania inwestycyjne,ZIN,,,0.0
Zarząd Dróg Miasta Krakowa (ZDMK),nan,,,,
Zarząd Inwestycji Miejskich (ZIM),Koordynacja i obsługa administracyjna,0,,3434504.0,3434504.0
Zarząd Inwestycji Miejskich (ZIM),Obsługa administracyjno - techniczna zadań,OAI,,,0.0
Zarząd Inwestycji Miejskich (ZIM),Nadzór inwestycyjny,NIW,308892.0,5243517.0,5552409.0
Zarząd Inwestycji Miejskich (ZIM),Budowa linii tramwajowej KST etap III (os. Krowodrza Górka - Górka Narodowa) wraz z budową dwupoziomowego skrzyżowania w ciągu ul. Opolskiej,ETG,527156.0,675103.0,1202259.0
Zarząd Inwestycji Miejskich (ZIM),Rozbudowa Al. 29 Listopada (odc. ul. Opolska - granica miasta),ELI,472599.0,478471.0,951070.0
Zarząd Inwestycji Miejskich (ZIM),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,
Zarząd Inwestycji Miejskich (ZIM),Zadania inwestycyjne,ZIN,,,0.0
Zarząd Inwestycji Miejskich (ZIM),nan,,,,0.0
Zarząd Infrastruktury Sportowej  (ZIS),Koordynacja i obsługa administracyjna,0,,2527273.0,2527273.0
Zarząd Infrastruktury Sportowej  (ZIS),Zarządzanie obiektami sportowo-rekreacyjnymi,ZOB,1200443.0,1404040.0,2604483.0
Zarząd Infrastruktury Sportowej  (ZIS),"Utrzymanie, remonty obiektów rekreacyjno-sportowych oraz obsługa inwestycji sportowych",UTR,10180000.0,5054546.0,15234546.0
Zarząd Infrastruktury Sportowej  (ZIS),Organizacja imprez sportowo - rekreacyjnych,OIS,6462000.0,3790909.0,10252909.0
Zarząd Infrastruktury Sportowej  (ZIS),Obsługa zadań dzielnic,OZD,,982828.0,982828.0
Zarząd Infrastruktury Sportowej  (ZIS),Obsługa administracyjno - techniczna zadań,ADT,,,0.0
Zarząd Infrastruktury Sportowej  (ZIS),Elektromobilność w Gminie Miejskiej Kraków,EGM,108000.0,140404.0,248404.0
Zarząd Infrastruktury Sportowej  (ZIS),Zadania dzielnic (bieżące),DBR,711850.0,,711850.0
Zarząd Infrastruktury Sportowej  (ZIS),Budżet obywatelski dzielnic,BOD,1036000.0,,1036000.0
Zarząd Infrastruktury Sportowej  (ZIS),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
Zarząd Infrastruktury Sportowej  (ZIS),Zadania inwestycyjne,ZIN,,,0.0
Zarząd Infrastruktury Sportowej  (ZIS),nan,,,,0.0
Zarząd Transportu Publicznego (ZTP),Koordynacja i obsługa administracyjna,0,,3875584.0,3875584.0
Zarząd Transportu Publicznego (ZTP),Transport zbiorowy,TZB,575535153.0,4748954.0,580284107.0
Zarząd Transportu Publicznego (ZTP),Realizacja polityki rowerowej,ROW,9467000.0,689144.0,10156144.0
Zarząd Transportu Publicznego (ZTP),System Informacji Miejskiej,SIM,357000.0,545857.0,902857.0
Zarząd Transportu Publicznego (ZTP),Dynaxibility4CE - Regulacja Stref Ograniczonego Ruchu,RSO,184251.0,102348.0,286599.0
Zarząd Transportu Publicznego (ZTP),Utrzymanie parkingów Park & Ride,UPR,821999.0,682321.0,1504320.0
Zarząd Transportu Publicznego (ZTP),Elektromobilność w Gminie Miejskiej Kraków,EGM,,,
Zarząd Transportu Publicznego (ZTP),Budżet obywatelski dzielnic,BOD,10000.0,,10000.0
Zarząd Transportu Publicznego (ZTP),Obsługa administracyjno - techniczna zadań,ODA,,,0.0
Zarząd Transportu Publicznego (ZTP),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
Zarząd Transportu Publicznego (ZTP),Zadania inwestycyjne,ZIN,,,0.0
Zarząd Transportu Publicznego (ZTP),nan,,,,
Zarząd Zieleni Miejskiej (ZZM),Koordynacja i obsługa administracyjna,0,,7644028.0,7644028.0
Zarząd Zieleni Miejskiej (ZZM),Utrzymanie i konserwacja zieleni,UKZ,30876833.0,16003666.0,46880499.0
Zarząd Zieleni Miejskiej (ZZM),"w tym: nasadzenia w pasach drogowych ul. Wybickiego, 
ul. Radzikowskiego i ul. Conrada; nowe nasadzenia oraz zmiana istniejących w ogródku jordanowskim Opolska/ Jaremy i Pużaka;  rozbetonowanie nawierzchni i wprowadzenie nowych drzew i krzewów",,,,
Zarząd Zieleni Miejskiej (ZZM),Zarządzanie i nadzór nad lasami,ZNL,2336645.0,1561333.0,3897978.0
Zarząd Zieleni Miejskiej (ZZM),Zarządzanie zasobami gruntowymi,ZZG,360219.0,2081778.0,2441997.0
Zarząd Zieleni Miejskiej (ZZM),Zarządzanie infrastrukturą wodną,ZIW,395000.0,780667.0,1175667.0
Zarząd Zieleni Miejskiej (ZZM),Budżet obywatelski ogólnomiejski,BOO,10000.0,,10000.0
Zarząd Zieleni Miejskiej (ZZM),Budżet obywatelski dzielnic,BOD,4343580.0,,4343580.0
Zarząd Zieleni Miejskiej (ZZM),Elektromobilność w Gminie Miejskiej Kraków,EGM,171000.0,,171000.0
Zarząd Zieleni Miejskiej (ZZM),Obsługa administracyjno - techniczna zadań,OAT,,,0.0
Zarząd Zieleni Miejskiej (ZZM),CLEARING HOUSE,HOR,17086.0,32528.0,49614.0
Zarząd Zieleni Miejskiej (ZZM),Gardeniser Plus - Erasmus+,GAP,63493.0,,63493.0
Zarząd Zieleni Miejskiej (ZZM),Gardens - Erasmus +,GAS,,,
Zarząd Zieleni Miejskiej (ZZM),Centrum Edukacji Ekologicznej Symbioza,SYM,358500.0,910778.0,1269278.0
Zarząd Zieleni Miejskiej (ZZM),Zadania dzielnic (bieżące),DBR,662000.0,,662000.0
Zarząd Zieleni Miejskiej (ZZM),Utrzymanie małej architektury oraz ciągów pieszych,MAC,,,
Zarząd Zieleni Miejskiej (ZZM),w tym: remont chodnika przed blokiem 15 os. Na Skarpie oraz pomiędzy blokami ul. Wileńska 24 a ul. Wileńska 22; naprawa płytek chodnikowych przy wiacie śmietnikowej przy bloku ul. Celarowska 16,,,,
Zarząd Zieleni Miejskiej (ZZM),Zadania związane z ochroną środowiska i gospodarką wodną,ZOS,1019200.0,,1019200.0
Zarząd Zieleni Miejskiej (ZZM),Life Urbangreen,LUG,184015.0,130111.0,314126.0
Zarząd Zieleni Miejskiej (ZZM),URBACT III RU:RBAN Resilient Urban Agriculture,URR,162364.0,130111.0,292475.0
Zarząd Zieleni Miejskiej (ZZM),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
Zarząd Zieleni Miejskiej (ZZM),Zadania inwestycyjne,ZIN,,,0.0
Zarząd Zieleni Miejskiej (ZZM),nan,,,,
Komenda Miejska Państwowej Straży Pożarnej (KMPSP),Prowadzenie jednostki,PJB,60173891.0,,60173891.0
Komenda Miejska Państwowej Straży Pożarnej (KMPSP),Zadania dzielnic (bieżące),DBR,155000.0,,155000.0
Komenda Miejska Państwowej Straży Pożarnej (KMPSP),Budżet obywatelski dzielnic,BOD,62750.0,,62750.0
Komenda Miejska Państwowej Straży Pożarnej (KMPSP),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
Komenda Miejska Państwowej Straży Pożarnej (KMPSP),Zadania inwestycyjne,ZIN,,,0.0
Komenda Miejska Państwowej Straży Pożarnej (KMPSP),nan,,,,0.0
Straż Miejska Miasta Krakowa (SMMK),Koordynacja i obsługa administracyjna,0,,11263367.0,11263367.0
Straż Miejska Miasta Krakowa (SMMK),Współudział w ochronie bezpieczeństwa i porządku publicznego na terenie Krakowa ,OPP,30000.0,44815398.0,44845398.0
Straż Miejska Miasta Krakowa (SMMK),Zintegrowany system gospodarowania odpadami komunalnymi na terenie Gminy Miejskiej Kraków,SGO,,1587135.0,1587135.0
Straż Miejska Miasta Krakowa (SMMK),Elektromobilność w Gminie Miejskiej Kraków,EGM,205100.0,,205100.0
Straż Miejska Miasta Krakowa (SMMK),Zadania dzielnic (bieżące),DBR,191200.0,,191200.0
Straż Miejska Miasta Krakowa (SMMK),Obsługa realizacji zadań Straży Miejskiej Miasta Krakowa,OZS,,,0.0
Straż Miejska Miasta Krakowa (SMMK),Budżet obywatelski dzielnic,BOD,,,0.0
Straż Miejska Miasta Krakowa (SMMK),Budżet obywatelski ogólnomiejski,BOO,,,0.0
Straż Miejska Miasta Krakowa (SMMK),"Program Poprawy Bezpieczeństwa ""Bezpieczny Kraków""",PBK,,,
Straż Miejska Miasta Krakowa (SMMK),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
Straż Miejska Miasta Krakowa (SMMK),Zadania inwestycyjne,ZIN,,,0.0
Straż Miejska Miasta Krakowa (SMMK),nan,,,,
Miejskie Centrum Profilaktyki Uzależnień (MCPU),Prowadzenie jednostki,PJB,7154000.0,,7154000.0
Miejskie Centrum Profilaktyki Uzależnień (MCPU),Obsługa Miejskiej Komisji Rozwiązywania Problemów Alkoholowych,MKA,900000.0,,900000.0
Miejskie Centrum Profilaktyki Uzależnień (MCPU),Elektromobilność w Gminie Miejskiej Kraków,EGM,54000.0,,54000.0
Miejskie Centrum Profilaktyki Uzależnień (MCPU),Zadania inwestycyjne ,ZIN,,,0.0
Miejskie Centrum Profilaktyki Uzależnień (MCPU),nan,,,,
Miejski Ośrodek Pomocy Społecznej (MOPS),Koordynacja i obsługa administracyjna,0,,14146619.0,14146619.0
Miejski Ośrodek Pomocy Społecznej (MOPS),"Wsparcie rodziny, przeciwdziałanie przemocy i organizacja społeczności lokalnej",PRZ,2676300.0,11724253.0,14400553.0
Miejski Ośrodek Pomocy Społecznej (MOPS),w tym zajęcia dla mieszkańców w ramach Programu Aktywności Lokalnej Zesławice,,,,
Miejski Ośrodek Pomocy Społecznej (MOPS),Organizowanie pieczy zastępczej,PZA,16521500.0,5232311.0,21753811.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Wsparcie osób starszych i niepełnosprawnych,PSN,5800200.0,2325472.0,8125672.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Wsparcie osób z zaburzeniami psychicznymi i ich rodzin,PPS,21700.0,872052.0,893752.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Reintegracja zawodowa i społeczna osób bezrobotnych,REI,164700.0,2519261.0,2683961.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Program dofinansowania do zwiększonych kosztów grzewczych ,EMI,2090000.0,96895.0,2186895.0
Miejski Ośrodek Pomocy Społecznej (MOPS),"Aktywni zawodowo, aktywni społecznie",AZS,2572679.0,,2572679.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Elektromobilność w Gminie Miejskiej Kraków,EGM,102600.0,48447.0,151047.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Budżet obywatelski dzielnic,BOD,35100.0,,35100.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Zadania dzielnic (bieżące),DBR,309369.0,,309369.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Pomoc rodzinom i osobom zagrożonym i dotkniętym problemem ubóstwa,UBO,51130277.0,32362814.0,83493091.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Zawsze rodzina,ZRO,1587707.0,,1587707.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Środowiskowe Centrum Zdrowia Psychicznego dla Dzieci i Młodzieży Kraków Południe,CZP,,,
Miejski Ośrodek Pomocy Społecznej (MOPS),Sami - Dzielni,SPU,437294.0,,437294.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Obsługa administracyjno-techniczna zadań,OBA,,,0.0
Miejski Ośrodek Pomocy Społecznej (MOPS),W sile wieku 2,WWD,1165042.0,,1165042.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Sami - Dzielni! Razem przeciw COVID-19 - B,SDB,300000.0,,300000.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Sami - Dzielni! Razem przeciw COVID-19 - C,SDC,525000.0,,525000.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,
Miejski Ośrodek Pomocy Społecznej (MOPS),Zadania inwestycyjne ,ZIN,,,0.0
Miejski Ośrodek Pomocy Społecznej (MOPS),nan,,,,0.0
"Dom Pomocy Społecznej, ul. Babińskiego 25 (DPS-BA)",Prowadzenie jednostki ,PJB,6518300.0,,6518300.0
"Dom Pomocy Społecznej, ul. Babińskiego 25 (DPS-BA)",Bezpieczny dom- wsparcie dla kadry,BDK,55881.0,,55881.0
"Dom Pomocy Społecznej, ul. Babińskiego 25 (DPS-BA)",Zapewnienie bezpieczeństwa i opieki pacjentom oraz bezpieczeństwa personelowi w zw. z COVID 19,ZBP,,,
"Dom Pomocy Społecznej, ul. Babińskiego 25 (DPS-BA)",Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
"Dom Pomocy Społecznej, ul. Babińskiego 25 (DPS-BA)",Zadania inwestycyjne ,ZIN,,,
"Dom Pomocy Społecznej, ul. Babińskiego 25 (DPS-BA)",nan,,,,0.0
"Dom Pomocy Społecznej, ul. Helclów 2 (DPS-HE)",Prowadzenie jednostki ,PJB,28577800.0,,28577800.0
"Dom Pomocy Społecznej, ul. Helclów 2 (DPS-HE)",Zadania dzielnic (bieżące),DBR,28000.0,,28000.0
"Dom Pomocy Społecznej, ul. Helclów 2 (DPS-HE)",Bezpieczny dom- wsparcie dla kadry,BDK,225361.0,,225361.0
"Dom Pomocy Społecznej, ul. Helclów 2 (DPS-HE)",Zapewnienie bezpieczeństwa i opieki pacjentom oraz bezpieczeństwa personelowi w zw. z COVID 19,ZBP,,,
"Dom Pomocy Społecznej, ul. Helclów 2 (DPS-HE)",Zadania inwestycyjne ,ZIN,,,0.0
"Dom Pomocy Społecznej, ul. Helclów 2 (DPS-HE)",nan,,,,
"Dom Pomocy Społecznej, ul. Kluzeka 6 (DPS-KL)",Prowadzenie jednostki ,PJB,6356500.0,,6356500.0
"Dom Pomocy Społecznej, ul. Kluzeka 6 (DPS-KL)",Bezpieczny dom- wsparcie dla kadry,BDK,11767.0,,11767.0
"Dom Pomocy Społecznej, ul. Kluzeka 6 (DPS-KL)",Zadania inwestycyjne ,ZIN,,,0.0
"Dom Pomocy Społecznej, ul. Kluzeka 6 (DPS-KL)",nan,,,,
"Dom Pomocy Społecznej, ul. Krakowska 55 (DPS-KR)",Prowadzenie jednostki,PJB,18423400.0,,18423400.0
"Dom Pomocy Społecznej, ul. Krakowska 55 (DPS-KR)",Zadania dzielnic (bieżące),DBR,18000.0,,18000.0
"Dom Pomocy Społecznej, ul. Krakowska 55 (DPS-KR)",Bezpieczny dom- wsparcie dla kadry,BDK,235570.0,,235570.0
"Dom Pomocy Społecznej, ul. Krakowska 55 (DPS-KR)",Zapewnienie bezpieczeństwa i opieki pacjentom oraz bezpieczeństwa personelowi w zw. z COVID 19,ZBP,,,
"Dom Pomocy Społecznej, ul. Krakowska 55 (DPS-KR)",Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
"Dom Pomocy Społecznej, ul. Krakowska 55 (DPS-KR)",Zadania inwestycyjne ,ZIN,,,0.0
"Dom Pomocy Społecznej, ul. Krakowska 55 (DPS-KR)",nan,,,,
"Dom Pomocy Społecznej, ul. Łanowa 39 (DPS-Ł39)",Prowadzenie jednostki ,PJB,10396600.0,,10396600.0
"Dom Pomocy Społecznej, ul. Łanowa 39 (DPS-Ł39)",Zadania dzielnic (bieżące),DBR,40000.0,,40000.0
"Dom Pomocy Społecznej, ul. Łanowa 39 (DPS-Ł39)",Bezpieczny dom- wsparcie dla kadry,BDK,64918.0,,64918.0
"Dom Pomocy Społecznej, ul. Łanowa 39 (DPS-Ł39)",Zapewnienie bezpieczeństwa i opieki pacjentom oraz bezpieczeństwa personelowi w zw. z COVID 19,ZBP,,,
"Dom Pomocy Społecznej, ul. Łanowa 39 (DPS-Ł39)",Zadania inwestycyjne ,ZIN,,,
"Dom Pomocy Społecznej, ul. Łanowa 39 (DPS-Ł39)",nan,,,,0.0
"Dom Pomocy Społecznej, ul. Łanowa 41 (DPS-Ł41)",Prowadzenie jednostki ,PJB,23666700.0,,23666700.0
"Dom Pomocy Społecznej, ul. Łanowa 41 (DPS-Ł41)",Zadania dzielnic (bieżące),DBR,32000.0,,32000.0
"Dom Pomocy Społecznej, ul. Łanowa 41 (DPS-Ł41)",Bezpieczny dom- wsparcie dla kadry,BDK,109061.0,,109061.0
"Dom Pomocy Społecznej, ul. Łanowa 41 (DPS-Ł41)",Zapewnienie bezpieczeństwa i opieki pacjentom oraz bezpieczeństwa personelowi w zw. z COVID 19,ZBP,,,
"Dom Pomocy Społecznej, ul. Łanowa 41 (DPS-Ł41)",Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
"Dom Pomocy Społecznej, ul. Łanowa 41 (DPS-Ł41)",Zadania inwestycyjne ,ZIN,,,0.0
"Dom Pomocy Społecznej, ul. Łanowa 41 (DPS-Ł41)",nan,,,,0.0
"Dom Pomocy Społecznej, ul. Łanowa 43 (DPS-Ł43)",Prowadzenie jednostki ,PJB,13562300.0,,13562300.0
"Dom Pomocy Społecznej, ul. Łanowa 43 (DPS-Ł43)",Bezpieczny dom- wsparcie dla kadry,BDK,79001.0,,79001.0
