Jednostka,Nazwa zadania,Akronim,Wydatki rzeczowe,Wydatki na utrzymanie stanowiska pracy,Wydatki na zadania ogółem
Ośrodek Kultury Kraków - Nowa Huta (OKNH),Budżet obywatelski ogólnomiejski,BOO,33000.0,,33000.0
Ośrodek Kultury Kraków - Nowa Huta (OKNH),nan,,,,0.0
Ośrodek Kultury im. C.K. Norwida (OKNOR),Działalność kulturalna instytucji,DKI,3975400.0,,3975400.0
Ośrodek Kultury im. C.K. Norwida (OKNOR),Zadania dzielnic (bieżące),DBR,107000.0,,107000.0
Ośrodek Kultury im. C.K. Norwida (OKNOR),Budżet obywatelski dzielnic,BOD,,,0.0
Ośrodek Kultury im. C.K. Norwida (OKNOR),nan,,,,0.0
"Ośrodek Kultury Zespół Pieśni i Tańca ""Krakowiacy"" (OKZPIT)",Działalność kulturalna instytucji,DKI,1066200.0,,1066200.0
"Ośrodek Kultury Zespół Pieśni i Tańca ""Krakowiacy"" (OKZPIT)",Zadania dzielnic (bieżące),DBR,24000.0,,24000.0
"Ośrodek Kultury Zespół Pieśni i Tańca ""Krakowiacy"" (OKZPIT)",nan,,,,
Nowohuckie Centrum Kultury (NCK),Działalność kulturalna instytucji,DKI,8286400.0,,8286400.0
Nowohuckie Centrum Kultury (NCK),Zadania dzielnic (bieżące),DBR,40500.0,,40500.0
Nowohuckie Centrum Kultury (NCK),nan,,0.0,,0.0
"Centrum Kultury ""Dworek Białoprądnicki""  (DWOREK)",Działalność kulturalna instytucji,DKI,4404300.0,,4404300.0
"Centrum Kultury ""Dworek Białoprądnicki""  (DWOREK)",Zadania dzielnic (bieżące),DBR,561500.0,,561500.0
"Centrum Kultury ""Dworek Białoprądnicki""  (DWOREK)",Budżet obywatelski dzielnic,BOD,365500.0,,365500.0
"Centrum Kultury ""Dworek Białoprądnicki""  (DWOREK)",nan,,0.0,,0.0
Centrum Kultury Podgórza  (CKPODG),Działalność kulturalna instytucji,DKI,10372500.0,,10372500.0
Centrum Kultury Podgórza  (CKPODG),"w tym realizacja koncertu pt.:""Niepodległość zaczęła się w Podgórzu""",,,,
Centrum Kultury Podgórza  (CKPODG),Zadania dzielnic (bieżące),DBR,755744.0,,755744.0
Centrum Kultury Podgórza  (CKPODG),Budżet obywatelski dzielnic,BOD,194100.0,,194100.0
Centrum Kultury Podgórza  (CKPODG),nan,,0.0,,0.0
Ośrodek Kultury Biblioteka Polskiej Piosenki  (BPP),Działalność kulturalna instytucji,DKI,1360300.0,,1360300.0
Ośrodek Kultury Biblioteka Polskiej Piosenki  (BPP),Zadania dzielnic (bieżące),DBR,7000.0,,7000.0
Ośrodek Kultury Biblioteka Polskiej Piosenki  (BPP),nan,,,,0.0
Biblioteka Kraków (BIBLIOTEKA),Działalność kulturalna instytucji,DKI,26925000.0,,26925000.0
Biblioteka Kraków (BIBLIOTEKA),Zadania dzielnic (bieżące),DBR,199500.0,,199500.0
Biblioteka Kraków (BIBLIOTEKA),Budżet obywatelski dzielnic,BOD,427000.0,,427000.0
Biblioteka Kraków (BIBLIOTEKA),nan,,,,0.0
Krakowskie Biuro Festiwalowe (KBF),Działalność kulturalna instytucji,DKI,39167000.0,,39167000.0
Krakowskie Biuro Festiwalowe (KBF),Budżet obywatelski dzielnic,BOD,184900.0,,184900.0
Krakowskie Biuro Festiwalowe (KBF),nan,,,,
Klimat - Energia - Gospodarka Wodna (KEGW),Koordynacja i obsługa administracyjna,0,,3476084.0,3476084.0
Klimat - Energia - Gospodarka Wodna (KEGW),Utrzymanie elementów systemu odwodnienia oraz zaopatrzenie magazynu przeciwpowodziowego,UOP,20256700.0,3604827.0,23861527.0
Klimat - Energia - Gospodarka Wodna (KEGW),"Utrzymanie i remonty fontann, pitników i brodzików",UFP,1760000.0,180241.0,1940241.0
Klimat - Energia - Gospodarka Wodna (KEGW),Utrzymanie i remonty szaletów,USZ,4850000.0,321860.0,5171860.0
Klimat - Energia - Gospodarka Wodna (KEGW),Monitoring zaopatrzenia w media,ZWM,20000.0,12874.0,32874.0
Klimat - Energia - Gospodarka Wodna (KEGW),Poprawa efektywności energetycznej gminnych budynków użyteczności publicznej,PEE,250000.0,1416182.0,1666182.0
Klimat - Energia - Gospodarka Wodna (KEGW),Promocja i edukacja klimatyczna,PKL,90000.0,386232.0,476232.0
Klimat - Energia - Gospodarka Wodna (KEGW),Zadania dzielnic (bieżące),DBR,100000.0,,100000.0
Klimat - Energia - Gospodarka Wodna (KEGW),Obsługa administracyjno - techniczna zadań,OZA,,,0.0
Klimat - Energia - Gospodarka Wodna (KEGW),Budżet obywatelski dzielnic,BOD,,,0.0
Klimat - Energia - Gospodarka Wodna (KEGW),Zadania inwestycyjne,ZIN,,,0.0
Klimat - Energia - Gospodarka Wodna (KEGW),nan,,,,0.0
Zarząd Budynków Komunalnych (ZBK),Koordynacja i obsługa administracyjna,0,,3921845.0,3921845.0
Zarząd Budynków Komunalnych (ZBK),Bieżące utrzymanie nieruchomości pozostających w zarządzie ZBK oraz w stosunku do których ZBK pełni rolę wynajmującego,BUN,124709050.0,27690593.0,152399643.0
Zarząd Budynków Komunalnych (ZBK),Gospodarowanie nieruchomościami Skarbu Państwa,GSP,361049.0,713062.0,1074111.0
Zarząd Budynków Komunalnych (ZBK),Elektromobilność w Gminie Miejskiej Kraków,EGM,59077.0,,59077.0
Zarząd Budynków Komunalnych (ZBK),"Restauracja Fortu 52a ""Łapianka"" i adaptacja dla Muzeum i Centrum Ruchu Harcerskiego",MCH,19337.0,,19337.0
Zarząd Budynków Komunalnych (ZBK),Restauracja wraz z adaptacją obiektu fortecznego na siedzibę podmiotów kultury na bazie nieruchomości zabudowanej Fortem Nr 52 Borek,RFB,21865.0,,21865.0
Zarząd Budynków Komunalnych (ZBK),System energii odnawialnej do celów ogrzewania budynków mieszkalnych i wytwarzania energii,SOO,21056.0,,21056.0
Zarząd Budynków Komunalnych (ZBK),Obsługa realizacji zadań ZBK,ORZ,,,0.0
Zarząd Budynków Komunalnych (ZBK),"Rewitalizacja i adaptacja zachowanych zabytkowych części Fortu 52a ""Łapianka"" wraz z rozbudową w celu utworzenia Muzeum i Centrum Ruchu Harcerskiego w Krakowie",RFŁ,,,0.0
Zarząd Budynków Komunalnych (ZBK),"Rekultywacja i zagospodarowanie terenów po zniszczonych elementach Fortu Nr 2 ""Kościuszko""",RFK,,,
Zarząd Budynków Komunalnych (ZBK),Termomodernizacja budynków przychodni zdrowia w Krakowie (ZIT),TBP,,,0.0
Zarząd Budynków Komunalnych (ZBK),Zadania dzielnic (bieżące),DBR,,,0.0
Zarząd Budynków Komunalnych (ZBK),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
Zarząd Budynków Komunalnych (ZBK),Zadania inwestycyjne,ZIN,,,0.0
Zarząd Budynków Komunalnych (ZBK),nan,,,,
Zarząd Cmentarzy Komunalnych (ZCK),Koordynacja i obsługa administracyjna,0,,6670775.0,6670775.0
Zarząd Cmentarzy Komunalnych (ZCK),Prowadzenie cmentarzy,UTC,7570000.0,14379225.0,21949225.0
Zarząd Cmentarzy Komunalnych (ZCK),Zadania dzielnic (bieżące),DBR,18000.0,,18000.0
Zarząd Cmentarzy Komunalnych (ZCK),Elektromobilność w Gminie Miejskiej Kraków,EGM,25000.0,,25000.0
Zarząd Cmentarzy Komunalnych (ZCK),Budżet obywatelski dzielnic,BOD,52000.0,,52000.0
Zarząd Cmentarzy Komunalnych (ZCK),Obsługa administracyjno - techniczna zadań,ATZ,,,0.0
Zarząd Cmentarzy Komunalnych (ZCK),Zadania inwestycyjne,ZIN,,,0.0
Zarząd Cmentarzy Komunalnych (ZCK),nan,,,,0.0
Zarząd Dróg Miasta Krakowa (ZDMK),Koordynacja i obsługa administracyjna,0,,21026969.0,21026969.0
Zarząd Dróg Miasta Krakowa (ZDMK),Dekoracja Miasta Krakowa,DMK,2570000.0,133930.0,2703930.0
Zarząd Dróg Miasta Krakowa (ZDMK),Działania w zakresie gospodarki odpadami,DGO,51000.0,133930.0,184930.0
Zarząd Dróg Miasta Krakowa (ZDMK),"Utrzymanie, remonty obiektów inżynierskich",UOI,9651900.0,669649.0,10321549.0
Zarząd Dróg Miasta Krakowa (ZDMK),Utrzymanie i remonty dróg,URD,27603235.0,4017892.0,31621127.0
Zarząd Dróg Miasta Krakowa (ZDMK),"w tym: remont parkingu os. Kazimierzowskie 29; wymiana nawierzchni ul. św. Piotra; remont nakładkowy ul. Grzebskiego i ul. Syreńskiego; remont ul. Landaua i ul. Moczydło; delegacja kilku osób (do 10 osób)  do Niemiec do siedziby Siemens Mobility w celu zobaczenia ""Elektrycznej Autostrady""; remont ulicy Jaglarzów - boczna odnoga od głównej do domów 27a, 27b, 27c; remont chodnika przy ul. Ciepłowniczej",,,,
Zarząd Dróg Miasta Krakowa (ZDMK),Utrzymanie stałej aktualności tablic z nazwami ulic i placów,UTA,499480.0,133930.0,633410.0
Zarząd Dróg Miasta Krakowa (ZDMK),Oświetlenie uliczne,UOS,22328169.0,803578.0,23131747.0
Zarząd Dróg Miasta Krakowa (ZDMK),Zabezpieczenie ruchu,UZR,18742581.0,4553611.0,23296192.0
Zarząd Dróg Miasta Krakowa (ZDMK),Utrzymanie infrastruktury komunikacji tramwajowej,UIT,36068060.0,3080384.0,39148444.0
Zarząd Dróg Miasta Krakowa (ZDMK),Utrzymanie obiektów kubaturowych i ścieżek rowerowych,UOK,3108960.0,803578.0,3912538.0
Zarząd Dróg Miasta Krakowa (ZDMK),Obsługa zadań inwestycyjnych dzielnic,OZI,,9107222.0,9107222.0
Zarząd Dróg Miasta Krakowa (ZDMK),Uzgadnianie i opiniowanie inwestycji drogowych,OUO,,7633995.0,7633995.0
Zarząd Dróg Miasta Krakowa (ZDMK),Wydawanie decyzji administracyjnych,OWD,,7901855.0,7901855.0
Zarząd Dróg Miasta Krakowa (ZDMK),Elektromobilność w Gminie Miejskiej Kraków,EGM,280000.0,133930.0,413930.0
Zarząd Dróg Miasta Krakowa (ZDMK),Budżet obywatelski dzielnic,BOD,2385200.0,,2385200.0
Zarząd Dróg Miasta Krakowa (ZDMK),Budżet obywatelski ogólnomiejski,BOO,190000.0,,190000.0
Zarząd Dróg Miasta Krakowa (ZDMK),Utrzymanie Strefy Płatnego Parkowania,SPP,6119000.0,12991185.0,19110185.0
Zarząd Dróg Miasta Krakowa (ZDMK),Modernizacja torowisk tramwajowych w Krakowie wraz z infrastrukturą towarzyszącą,EMT,89700.0,267860.0,357560.0
Zarząd Dróg Miasta Krakowa (ZDMK),Zadania dzielnic (bieżące),DBR,11519512.0,,11519512.0
Zarząd Dróg Miasta Krakowa (ZDMK),Prowadzenie postępowań przedegzekucyjnych,PPE,,4285752.0,4285752.0
Zarząd Dróg Miasta Krakowa (ZDMK),Obsługa administracyjno - techniczna zadań,OAZ,,,0.0
Zarząd Dróg Miasta Krakowa (ZDMK),Utrzymanie i remonty szaletów ,USZ,,,0.0
Zarząd Dróg Miasta Krakowa (ZDMK),Utrzymanie elementów systemu odwodnienia oraz zaopatrzenie magazynu przeciwpowodziowego,UOP,,,0.0
Zarząd Dróg Miasta Krakowa (ZDMK),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
Zarząd Dróg Miasta Krakowa (ZDMK),Zadania inwestycyjne,ZIN,,,0.0
Zarząd Dróg Miasta Krakowa (ZDMK),nan,,,,
Zarząd Inwestycji Miejskich (ZIM),Koordynacja i obsługa administracyjna,0,,3835910.0,3835910.0
Zarząd Inwestycji Miejskich (ZIM),Obsługa administracyjno - techniczna zadań,OAI,,,0.0
Zarząd Inwestycji Miejskich (ZIM),Nadzór inwestycyjny,NIW,1027600.0,5495813.0,6523413.0
Zarząd Inwestycji Miejskich (ZIM),Budowa linii tramwajowej KST etap III (os. Krowodrza Górka - Górka Narodowa) wraz z budową dwupoziomowego skrzyżowania w ciągu ul. Opolskiej,ETG,547493.0,620719.0,1168212.0
Zarząd Inwestycji Miejskich (ZIM),Rozbudowa Al. 29 Listopada (odc. ul. Opolska - granica miasta),ELI,258230.0,509130.0,767360.0
Zarząd Inwestycji Miejskich (ZIM),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,
Zarząd Inwestycji Miejskich (ZIM),Zadania inwestycyjne,ZIN,,,0.0
Zarząd Inwestycji Miejskich (ZIM),nan,,,,0.0
Zarząd Infrastruktury Sportowej  (ZIS),Koordynacja i obsługa administracyjna,0,,2818182.0,2818182.0
Zarząd Infrastruktury Sportowej  (ZIS),Zarządzanie obiektami sportowo-rekreacyjnymi,ZOB,888330.0,1565656.0,2453986.0
Zarząd Infrastruktury Sportowej  (ZIS),"Utrzymanie, remonty obiektów rekreacyjno-sportowych oraz obsługa inwestycji sportowych",UTR,9830000.0,5636364.0,15466364.0
Zarząd Infrastruktury Sportowej  (ZIS),Organizacja imprez sportowo - rekreacyjnych,OIS,7800000.0,4227273.0,12027273.0
Zarząd Infrastruktury Sportowej  (ZIS),Obsługa zadań dzielnic,OZD,,1095960.0,1095960.0
Zarząd Infrastruktury Sportowej  (ZIS),Obsługa administracyjno - techniczna zadań,ADT,,,0.0
Zarząd Infrastruktury Sportowej  (ZIS),Elektromobilność w Gminie Miejskiej Kraków,EGM,133000.0,156565.0,289565.0
Zarząd Infrastruktury Sportowej  (ZIS),Zadania dzielnic (bieżące),DBR,888950.0,,888950.0
Zarząd Infrastruktury Sportowej  (ZIS),Budżet obywatelski dzielnic,BOD,35000.0,,35000.0
Zarząd Infrastruktury Sportowej  (ZIS),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
Zarząd Infrastruktury Sportowej  (ZIS),Zadania inwestycyjne,ZIN,,,0.0
Zarząd Infrastruktury Sportowej  (ZIS),nan,,,,0.0
Zarząd Transportu Publicznego (ZTP),Koordynacja i obsługa administracyjna,0,,5253391.0,5253391.0
Zarząd Transportu Publicznego (ZTP),Transport zbiorowy,TZB,608492269.0,5745896.0,614238165.0
Zarząd Transportu Publicznego (ZTP),Realizacja polityki rowerowej,ROW,8971799.0,943969.0,9915768.0
Zarząd Transportu Publicznego (ZTP),System Informacji Miejskiej,SIM,6571000.0,820842.0,7391842.0
Zarząd Transportu Publicznego (ZTP),Dynaxibility4CE - Regulacja Stref Ograniczonego Ruchu,RSO,82577.0,164168.0,246745.0
Zarząd Transportu Publicznego (ZTP),Utrzymanie parkingów Park & Ride,UPR,1163091.0,820842.0,1983933.0
Zarząd Transportu Publicznego (ZTP),Elektromobilność w Gminie Miejskiej Kraków,EGM,27301.0,41042.0,68343.0
Zarząd Transportu Publicznego (ZTP),Budżet obywatelski dzielnic,BOD,69000.0,,69000.0
Zarząd Transportu Publicznego (ZTP),Obsługa administracyjno - techniczna zadań,ODA,,,0.0
Zarząd Transportu Publicznego (ZTP),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
Zarząd Transportu Publicznego (ZTP),Zadania inwestycyjne,ZIN,,,0.0
Zarząd Transportu Publicznego (ZTP),nan,,,,
Zarząd Zieleni Miejskiej (ZZM),Koordynacja i obsługa administracyjna,0,,11020256.0,11020256.0
Zarząd Zieleni Miejskiej (ZZM),Utrzymanie i konserwacja zieleni,UKZ,40211223.0,16843740.0,57054963.0
Zarząd Zieleni Miejskiej (ZZM),"w tym: nasadzenia w pasach drogowych ul. Wybickiego, 
ul. Radzikowskiego i ul. Conrada; nowe nasadzenia oraz zmiana istniejących w ogródku jordanowskim Opolska/ Jaremy i Pużaka;  rozbetonowanie nawierzchni i wprowadzenie nowych drzew i krzewów",,,,
Zarząd Zieleni Miejskiej (ZZM),Zarządzanie i nadzór nad lasami,ZNL,2631200.0,1690007.0,4321207.0
Zarząd Zieleni Miejskiej (ZZM),Zarządzanie zasobami gruntowymi,ZZG,176174.0,1267505.0,1443679.0
Zarząd Zieleni Miejskiej (ZZM),Zarządzanie infrastrukturą wodną,ZIW,134000.0,1267506.0,1401506.0
Zarząd Zieleni Miejskiej (ZZM),Budżet obywatelski ogólnomiejski,BOO,950000.0,,950000.0
Zarząd Zieleni Miejskiej (ZZM),Budżet obywatelski dzielnic,BOD,3317000.0,,3317000.0
Zarząd Zieleni Miejskiej (ZZM),Elektromobilność w Gminie Miejskiej Kraków,EGM,236000.0,,236000.0
Zarząd Zieleni Miejskiej (ZZM),Obsługa administracyjno - techniczna zadań,OAT,,,0.0
Zarząd Zieleni Miejskiej (ZZM),CLEARING HOUSE,HOR,4330.0,140834.0,145164.0
Zarząd Zieleni Miejskiej (ZZM),Gardeniser Plus - Erasmus+,GAP,8345.0,140834.0,149179.0
Zarząd Zieleni Miejskiej (ZZM),Gardens - Erasmus +,GAS,39744.0,140834.0,180578.0
Zarząd Zieleni Miejskiej (ZZM),Centrum Edukacji Ekologicznej Symbioza,SYM,350000.0,1126672.0,1476672.0
Zarząd Zieleni Miejskiej (ZZM),Zadania dzielnic (bieżące),DBR,928000.0,,928000.0
Zarząd Zieleni Miejskiej (ZZM),Utrzymanie małej architektury oraz ciągów pieszych,MAC,370000.0,985838.0,1355838.0
Zarząd Zieleni Miejskiej (ZZM),w tym: remont chodnika przed blokiem 15 os. Na Skarpie oraz pomiędzy blokami ul. Wileńska 24 a ul. Wileńska 22; naprawa płytek chodnikowych przy wiacie śmietnikowej przy bloku ul. Celarowska 16,,,,
Zarząd Zieleni Miejskiej (ZZM),Zadania związane z ochroną środowiska i gospodarką wodną,ZOS,,,0.0
Zarząd Zieleni Miejskiej (ZZM),Life Urbangreen,LUG,,,0.0
Zarząd Zieleni Miejskiej (ZZM),URBACT III RU:RBAN Resilient Urban Agriculture,URR,,,0.0
Zarząd Zieleni Miejskiej (ZZM),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
Zarząd Zieleni Miejskiej (ZZM),Zadania inwestycyjne,ZIN,,,0.0
Zarząd Zieleni Miejskiej (ZZM),nan,,,,
Komenda Miejska Państwowej Straży Pożarnej (KMPSP),Prowadzenie jednostki,PJB,62662449.0,,62662449.0
Komenda Miejska Państwowej Straży Pożarnej (KMPSP),Zadania dzielnic (bieżące),DBR,288000.0,,288000.0
Komenda Miejska Państwowej Straży Pożarnej (KMPSP),Budżet obywatelski dzielnic,BOD,240999.0,,240999.0
Komenda Miejska Państwowej Straży Pożarnej (KMPSP),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
Komenda Miejska Państwowej Straży Pożarnej (KMPSP),Zadania inwestycyjne,ZIN,,,0.0
Komenda Miejska Państwowej Straży Pożarnej (KMPSP),nan,,,,0.0
Straż Miejska Miasta Krakowa (SMMK),Koordynacja i obsługa administracyjna,0,,17463924.0,17463924.0
Straż Miejska Miasta Krakowa (SMMK),Współudział w ochronie bezpieczeństwa i porządku publicznego na terenie Krakowa ,OPP,20000.0,45763617.0,45783617.0
Straż Miejska Miasta Krakowa (SMMK),Zintegrowany system gospodarowania odpadami komunalnymi na terenie Gminy Miejskiej Kraków,SGO,,1789459.0,1789459.0
Straż Miejska Miasta Krakowa (SMMK),Elektromobilność w Gminie Miejskiej Kraków,EGM,275000.0,,275000.0
Straż Miejska Miasta Krakowa (SMMK),Zadania dzielnic (bieżące),DBR,271489.0,,271489.0
Straż Miejska Miasta Krakowa (SMMK),Obsługa realizacji zadań Straży Miejskiej Miasta Krakowa,OZS,,,0.0
Straż Miejska Miasta Krakowa (SMMK),Budżet obywatelski dzielnic,BOD,35900.0,,35900.0
Straż Miejska Miasta Krakowa (SMMK),Budżet obywatelski ogólnomiejski,BOO,103000.0,,103000.0
Straż Miejska Miasta Krakowa (SMMK),"Program Poprawy Bezpieczeństwa ""Bezpieczny Kraków""",PBK,,,
Straż Miejska Miasta Krakowa (SMMK),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
Straż Miejska Miasta Krakowa (SMMK),Zadania inwestycyjne,ZIN,,,0.0
Straż Miejska Miasta Krakowa (SMMK),nan,,,,
Miejskie Centrum Profilaktyki Uzależnień (MCPU),Prowadzenie jednostki,PJB,8159000.0,,8159000.0
Miejskie Centrum Profilaktyki Uzależnień (MCPU),Obsługa Miejskiej Komisji Rozwiązywania Problemów Alkoholowych,MKA,950000.0,,950000.0
Miejskie Centrum Profilaktyki Uzależnień (MCPU),Elektromobilność w Gminie Miejskiej Kraków,EGM,54000.0,,54000.0
Miejskie Centrum Profilaktyki Uzależnień (MCPU),Zadania inwestycyjne ,ZIN,,,0.0
Miejskie Centrum Profilaktyki Uzależnień (MCPU),nan,,,,
Miejski Ośrodek Pomocy Społecznej (MOPS),Koordynacja i obsługa administracyjna,0,,15276695.0,15276695.0
Miejski Ośrodek Pomocy Społecznej (MOPS),"Wsparcie rodziny, przeciwdziałanie przemocy i organizacja społeczności lokalnej",PRZ,2246600.0,10358855.0,12605455.0
Miejski Ośrodek Pomocy Społecznej (MOPS),w tym zajęcia dla mieszkańców w ramach Programu Aktywności Lokalnej Zesławice,,,,
Miejski Ośrodek Pomocy Społecznej (MOPS),Organizowanie pieczy zastępczej,PZA,12646339.0,5650285.0,18296624.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Wsparcie osób starszych i niepełnosprawnych,PSN,7023200.0,2301968.0,9325168.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Wsparcie osób z zaburzeniami psychicznymi i ich rodzin,PPS,25500.0,1046349.0,1071849.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Reintegracja zawodowa i społeczna osób bezrobotnych,REI,165700.0,2406603.0,2572303.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Program dofinansowania do zwiększonych kosztów grzewczych ,EMI,949800.0,104635.0,1054435.0
Miejski Ośrodek Pomocy Społecznej (MOPS),"Aktywni zawodowo, aktywni społecznie",AZS,529972.0,,529972.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Elektromobilność w Gminie Miejskiej Kraków,EGM,134800.0,26159.0,160959.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Budżet obywatelski dzielnic,BOD,57580.0,,57580.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Zadania dzielnic (bieżące),DBR,305061.0,,305061.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Pomoc rodzinom i osobom zagrożonym i dotkniętym problemem ubóstwa,UBO,47351851.0,35968246.0,83320097.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Zawsze rodzina,ZRO,2104464.0,,2104464.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Środowiskowe Centrum Zdrowia Psychicznego dla Dzieci i Młodzieży Kraków Południe,CZP,355082.0,,355082.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Sami - Dzielni,SPU,585231.0,,585231.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Obsługa administracyjno-techniczna zadań,OBA,,,0.0
Miejski Ośrodek Pomocy Społecznej (MOPS),W sile wieku 2,WWD,0.0,,0.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Sami - Dzielni! Razem przeciw COVID-19 - B,SDB,,,0.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Sami - Dzielni! Razem przeciw COVID-19 - C,SDC,,,0.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Zadania inwestycyjne ,ZIN,,,0.0
Miejski Ośrodek Pomocy Społecznej (MOPS),nan,,,,0.0
"Dom Pomocy Społecznej, ul. Babińskiego 25 (DPS-BA)",Prowadzenie jednostki ,PJB,6892300.0,,6892300.0
"Dom Pomocy Społecznej, ul. Babińskiego 25 (DPS-BA)",Bezpieczny dom- wsparcie dla kadry,BDK,,,0.0
"Dom Pomocy Społecznej, ul. Babińskiego 25 (DPS-BA)",Zapewnienie bezpieczeństwa i opieki pacjentom oraz bezpieczeństwa personelowi w zw. z COVID 19,ZBP,,,
"Dom Pomocy Społecznej, ul. Babińskiego 25 (DPS-BA)",Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
"Dom Pomocy Społecznej, ul. Babińskiego 25 (DPS-BA)",Zadania inwestycyjne ,ZIN,,,
"Dom Pomocy Społecznej, ul. Babińskiego 25 (DPS-BA)",nan,,,,0.0
"Dom Pomocy Społecznej, ul. Helclów 2 (DPS-HE)",Prowadzenie jednostki ,PJB,29068100.0,,29068100.0
"Dom Pomocy Społecznej, ul. Helclów 2 (DPS-HE)",Zadania dzielnic (bieżące),DBR,25000.0,,25000.0
"Dom Pomocy Społecznej, ul. Helclów 2 (DPS-HE)",Bezpieczny dom- wsparcie dla kadry,BDK,,,0.0
"Dom Pomocy Społecznej, ul. Helclów 2 (DPS-HE)",Zapewnienie bezpieczeństwa i opieki pacjentom oraz bezpieczeństwa personelowi w zw. z COVID 19,ZBP,,,
"Dom Pomocy Społecznej, ul. Helclów 2 (DPS-HE)",Zadania inwestycyjne ,ZIN,,,0.0
"Dom Pomocy Społecznej, ul. Helclów 2 (DPS-HE)",nan,,,,
"Dom Pomocy Społecznej, ul. Kluzeka 6 (DPS-KL)",Prowadzenie jednostki ,PJB,6145500.0,,6145500.0
"Dom Pomocy Społecznej, ul. Kluzeka 6 (DPS-KL)",Bezpieczny dom- wsparcie dla kadry,BDK,,,0.0
"Dom Pomocy Społecznej, ul. Kluzeka 6 (DPS-KL)",Zadania inwestycyjne ,ZIN,,,0.0
"Dom Pomocy Społecznej, ul. Kluzeka 6 (DPS-KL)",nan,,,,
"Dom Pomocy Społecznej, ul. Krakowska 55 (DPS-KR)",Prowadzenie jednostki,PJB,18690000.0,,18690000.0
"Dom Pomocy Społecznej, ul. Krakowska 55 (DPS-KR)",Zadania dzielnic (bieżące),DBR,30000.0,,30000.0
"Dom Pomocy Społecznej, ul. Krakowska 55 (DPS-KR)",Bezpieczny dom- wsparcie dla kadry,BDK,,,0.0
"Dom Pomocy Społecznej, ul. Krakowska 55 (DPS-KR)",Zapewnienie bezpieczeństwa i opieki pacjentom oraz bezpieczeństwa personelowi w zw. z COVID 19,ZBP,,,
"Dom Pomocy Społecznej, ul. Krakowska 55 (DPS-KR)",Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
"Dom Pomocy Społecznej, ul. Krakowska 55 (DPS-KR)",Zadania inwestycyjne ,ZIN,,,0.0
"Dom Pomocy Społecznej, ul. Krakowska 55 (DPS-KR)",nan,,,,
"Dom Pomocy Społecznej, ul. Łanowa 39 (DPS-Ł39)",Prowadzenie jednostki ,PJB,10719700.0,,10719700.0
"Dom Pomocy Społecznej, ul. Łanowa 39 (DPS-Ł39)",Zadania dzielnic (bieżące),DBR,45000.0,,45000.0
"Dom Pomocy Społecznej, ul. Łanowa 39 (DPS-Ł39)",Bezpieczny dom- wsparcie dla kadry,BDK,,,0.0
"Dom Pomocy Społecznej, ul. Łanowa 39 (DPS-Ł39)",Zapewnienie bezpieczeństwa i opieki pacjentom oraz bezpieczeństwa personelowi w zw. z COVID 19,ZBP,,,
"Dom Pomocy Społecznej, ul. Łanowa 39 (DPS-Ł39)",Zadania inwestycyjne ,ZIN,,,
"Dom Pomocy Społecznej, ul. Łanowa 39 (DPS-Ł39)",nan,,,,0.0
"Dom Pomocy Społecznej, ul. Łanowa 41 (DPS-Ł41)",Prowadzenie jednostki ,PJB,25251000.0,,25251000.0
"Dom Pomocy Społecznej, ul. Łanowa 41 (DPS-Ł41)",Zadania dzielnic (bieżące),DBR,30000.0,,30000.0
"Dom Pomocy Społecznej, ul. Łanowa 41 (DPS-Ł41)",Bezpieczny dom- wsparcie dla kadry,BDK,,,0.0
"Dom Pomocy Społecznej, ul. Łanowa 41 (DPS-Ł41)",Zapewnienie bezpieczeństwa i opieki pacjentom oraz bezpieczeństwa personelowi w zw. z COVID 19,ZBP,,,
