Jednostka,Nazwa zadania,Akronim,Wydatki rzeczowe,Wydatki na utrzymanie stanowiska pracy,Wydatki na zadania ogółem
Specjalny Ośrodek Szkolno - Wychowawczy Nr 4 (SOSW 4),Remonty,DRE,15000.0,,15000.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 4 (SOSW 4),Pozostała działalność,CPO,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 4 (SOSW 4),Fundusz Pomocy - podręczniki,BUK,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 4 (SOSW 4),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 4 (SOSW 4),Zadania realizowane na podstawie umów i porozumień,HUP,,,
Specjalny Ośrodek Szkolno - Wychowawczy Nr 4 (SOSW 4),Zadania inwestycyjne,ZIN,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 4 (SOSW 4),nan,,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 6 (SOSW 6),Działalność podstawowa,APO,6629100.0,,6629100.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 6 (SOSW 6),Zadania dzielnic (bieżące),DBR,102500.0,,102500.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 6 (SOSW 6),Remonty,DRE,9000.0,,9000.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 6 (SOSW 6),Pozostała działalność,CPO,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 6 (SOSW 6),Fundusz Pomocy - podręczniki,BUK,,,
Specjalny Ośrodek Szkolno - Wychowawczy Nr 6 (SOSW 6),Laboratoria Przyszłości,LAP,,,
Specjalny Ośrodek Szkolno - Wychowawczy Nr 6 (SOSW 6),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,
Specjalny Ośrodek Szkolno - Wychowawczy Nr 6 (SOSW 6),Zadania inwestycyjne,ZIN,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 6 (SOSW 6),nan,,,,
Specjalny Ośrodek Szkolno - Wychowawczy Centrum Autyzmu i Całościowych Zaburzeń Rozwojowych (SOSWCA),Działalność podstawowa,APO,18711110.0,,18711110.0
Specjalny Ośrodek Szkolno - Wychowawczy Centrum Autyzmu i Całościowych Zaburzeń Rozwojowych (SOSWCA),Zadania dzielnic (bieżące),DBR,12000.0,,12000.0
Specjalny Ośrodek Szkolno - Wychowawczy Centrum Autyzmu i Całościowych Zaburzeń Rozwojowych (SOSWCA),Wspieranie Edukacji Włączającej,WEW,313000.0,,313000.0
Specjalny Ośrodek Szkolno - Wychowawczy Centrum Autyzmu i Całościowych Zaburzeń Rozwojowych (SOSWCA),Elektromobilność w Gminie Miejskiej Kraków,EGM,81240.0,,81240.0
Specjalny Ośrodek Szkolno - Wychowawczy Centrum Autyzmu i Całościowych Zaburzeń Rozwojowych (SOSWCA),Realizacja programu Młody Kraków,PMK,18000.0,,18000.0
Specjalny Ośrodek Szkolno - Wychowawczy Centrum Autyzmu i Całościowych Zaburzeń Rozwojowych (SOSWCA),Remonty,DRE,16000.0,,16000.0
Specjalny Ośrodek Szkolno - Wychowawczy Centrum Autyzmu i Całościowych Zaburzeń Rozwojowych (SOSWCA),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Centrum Autyzmu i Całościowych Zaburzeń Rozwojowych (SOSWCA),Pozostała działalność,CPO,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Centrum Autyzmu i Całościowych Zaburzeń Rozwojowych (SOSWCA),Zadania inwestycyjne,ZIN,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Centrum Autyzmu i Całościowych Zaburzeń Rozwojowych (SOSWCA),nan,,,,
Specjalny Ośrodek Szkolno - Wychowawczy dla Niesłyszących  (SOSWN-G),Działalność podstawowa,APO,11737630.0,,11737630.0
Specjalny Ośrodek Szkolno - Wychowawczy dla Niesłyszących  (SOSWN-G),Zadania dzielnic (bieżące),DBR,20000.0,,20000.0
Specjalny Ośrodek Szkolno - Wychowawczy dla Niesłyszących  (SOSWN-G),Realizacja programów unijnych- Erasmus +,ERP,45000.0,,45000.0
Specjalny Ośrodek Szkolno - Wychowawczy dla Niesłyszących  (SOSWN-G),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,135000.0,,135000.0
Specjalny Ośrodek Szkolno - Wychowawczy dla Niesłyszących  (SOSWN-G),Realizacja programu Młody Kraków,PMK,12000.0,,12000.0
Specjalny Ośrodek Szkolno - Wychowawczy dla Niesłyszących  (SOSWN-G),Remonty,DRE,12000.0,,12000.0
Specjalny Ośrodek Szkolno - Wychowawczy dla Niesłyszących  (SOSWN-G),Realizacja programu unijnego- Zagraniczna Mobilność Edukacyjna,ZME,,,
Specjalny Ośrodek Szkolno - Wychowawczy dla Niesłyszących  (SOSWN-G),Dofinansowanie pracowni przedmiotowych,DPR,,,
Specjalny Ośrodek Szkolno - Wychowawczy dla Niesłyszących  (SOSWN-G),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,
Specjalny Ośrodek Szkolno - Wychowawczy dla Niesłyszących  (SOSWN-G),nan,,,,
Zespół Placówek Resocjalizacyjno - Socjoterapeutycznych (ZPRS),Działalność podstawowa,APO,7421170.0,,7421170.0
Zespół Placówek Resocjalizacyjno - Socjoterapeutycznych (ZPRS),Elektromobilność w Gminie Miejskiej Kraków,EGM,157880.0,,157880.0
Zespół Placówek Resocjalizacyjno - Socjoterapeutycznych (ZPRS),Zadania realizowane na podstawie umów i porozumień,HUP,78000.0,,78000.0
Zespół Placówek Resocjalizacyjno - Socjoterapeutycznych (ZPRS),Remonty,DRE,11000.0,,11000.0
Zespół Placówek Resocjalizacyjno - Socjoterapeutycznych (ZPRS),Pozostała działalność,CPO,,,0.0
Zespół Placówek Resocjalizacyjno - Socjoterapeutycznych (ZPRS),Fundusz Pomocy - podręczniki,BUK,,,
Zespół Placówek Resocjalizacyjno - Socjoterapeutycznych (ZPRS),Dofinansowanie pracowni przedmiotowych,DPR,,,
Zespół Placówek Resocjalizacyjno - Socjoterapeutycznych (ZPRS),Koordynacja kształcenia zawodowego uczniów,KKU,,,0.0
Zespół Placówek Resocjalizacyjno - Socjoterapeutycznych (ZPRS),Zadania inwestycyjne,ZIN,,,0.0
Zespół Placówek Resocjalizacyjno - Socjoterapeutycznych (ZPRS),nan,,,,
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna  ""Krakowski Ośrodek Terapii"" (KOT)",Działalność podstawowa,APO,2378380.0,,2378380.0
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna  ""Krakowski Ośrodek Terapii"" (KOT)",Wsparcie samorządowych szkół i placówek oświatowych,WPP,345000.0,,345000.0
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna  ""Krakowski Ośrodek Terapii"" (KOT)",Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,400000.0,,400000.0
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna  ""Krakowski Ośrodek Terapii"" (KOT)",Remonty,DRE,7000.0,,7000.0
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna  ""Krakowski Ośrodek Terapii"" (KOT)",Pozostała działalność,CPO,,,0.0
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna  ""Krakowski Ośrodek Terapii"" (KOT)",nan,,,,
Specjalistyczna Poradnia Psychologiczno-Pedagogiczna dla Dzieci z Niepowodzeniami Edukacyjnymi (SPPP),Działalność podstawowa,APO,2081150.0,,2081150.0
Specjalistyczna Poradnia Psychologiczno-Pedagogiczna dla Dzieci z Niepowodzeniami Edukacyjnymi (SPPP),Wsparcie samorządowych szkół i placówek oświatowych,WPP,345000.0,,345000.0
Specjalistyczna Poradnia Psychologiczno-Pedagogiczna dla Dzieci z Niepowodzeniami Edukacyjnymi (SPPP),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,400000.0,,400000.0
Specjalistyczna Poradnia Psychologiczno-Pedagogiczna dla Dzieci z Niepowodzeniami Edukacyjnymi (SPPP),Pomoc dla uchodźców z Ukrainy,UKR,,,
Specjalistyczna Poradnia Psychologiczno-Pedagogiczna dla Dzieci z Niepowodzeniami Edukacyjnymi (SPPP),nan,,,,0.0
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna ""Krakowski Ośrodek Kariery"" (KOK)",Działalność podstawowa,APO,2530080.0,,2530080.0
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna ""Krakowski Ośrodek Kariery"" (KOK)",Wsparcie samorządowych szkół i placówek oświatowych,WPP,345000.0,,345000.0
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna ""Krakowski Ośrodek Kariery"" (KOK)",Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,400000.0,,400000.0
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna ""Krakowski Ośrodek Kariery"" (KOK)",Remonty,DRE,,,
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna ""Krakowski Ośrodek Kariery"" (KOK)",Droga do Kariery,DDK,,,
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna ""Krakowski Ośrodek Kariery"" (KOK)",Pozostała działalność,CPO,,,
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna ""Krakowski Ośrodek Kariery"" (KOK)",Zadania dzielnic (bieżące),DBR,,,0.0
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna ""Krakowski Ośrodek Kariery"" (KOK)",nan,,,,
Specjalistyczna Poradnia Wczesnej Pomocy Psychologiczno - Pedagogicznej (SPWPPP),Działalność podstawowa,APO,3532860.0,,3532860.0
Specjalistyczna Poradnia Wczesnej Pomocy Psychologiczno - Pedagogicznej (SPWPPP),Zadania realizowane na podstawie umów i porozumień,HUP,2372040.0,,2372040.0
Specjalistyczna Poradnia Wczesnej Pomocy Psychologiczno - Pedagogicznej (SPWPPP),Wsparcie samorządowych szkół i placówek oświatowych,WPP,420000.0,,420000.0
Specjalistyczna Poradnia Wczesnej Pomocy Psychologiczno - Pedagogicznej (SPWPPP),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,400000.0,,400000.0
Specjalistyczna Poradnia Wczesnej Pomocy Psychologiczno - Pedagogicznej (SPWPPP),Remonty,DRE,,,
Specjalistyczna Poradnia Wczesnej Pomocy Psychologiczno - Pedagogicznej (SPWPPP),Zadania inwestycyjne,ZIN,,,0.0
Specjalistyczna Poradnia Wczesnej Pomocy Psychologiczno - Pedagogicznej (SPWPPP),nan,,,,
Poradnia Psychologiczno-Pedagogiczna Nr 1 (PPP 1),Działalność podstawowa,APO,3528890.0,,3528890.0
Poradnia Psychologiczno-Pedagogiczna Nr 1 (PPP 1),Wsparcie samorządowych szkół i placówek oświatowych,WPP,270000.0,,270000.0
Poradnia Psychologiczno-Pedagogiczna Nr 1 (PPP 1),Remonty,DRE,,,
Poradnia Psychologiczno-Pedagogiczna Nr 1 (PPP 1),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,400000.0,,400000.0
Poradnia Psychologiczno-Pedagogiczna Nr 1 (PPP 1),nan,,,,0.0
Poradnia Psychologiczno-Pedagogiczna Nr 2 (PPP 2),Działalność podstawowa,APO,3055510.0,,3055510.0
Poradnia Psychologiczno-Pedagogiczna Nr 2 (PPP 2),Wsparcie samorządowych szkół i placówek oświatowych,WPP,345000.0,,345000.0
Poradnia Psychologiczno-Pedagogiczna Nr 2 (PPP 2),Remonty,DRE,6000.0,,6000.0
Poradnia Psychologiczno-Pedagogiczna Nr 2 (PPP 2),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,400000.0,,400000.0
Poradnia Psychologiczno-Pedagogiczna Nr 2 (PPP 2),Ogarniam życie - projekt,POZ,,,0.0
Poradnia Psychologiczno-Pedagogiczna Nr 2 (PPP 2),nan,,,,0.0
Poradnia Psychologiczno-Pedagogiczna Nr 3 (PPP 3),Działalność podstawowa,APO,3643570.0,,3643570.0
Poradnia Psychologiczno-Pedagogiczna Nr 3 (PPP 3),Zadania dzielnic (bieżące),DBR,25500.0,,25500.0
Poradnia Psychologiczno-Pedagogiczna Nr 3 (PPP 3),Wsparcie samorządowych szkół i placówek oświatowych,WPP,345000.0,,345000.0
Poradnia Psychologiczno-Pedagogiczna Nr 3 (PPP 3),Środowiskowe Centrum Zdrowia Psychicznego dla Dzieci i Młodzieży Kraków-Południe,CZP,630000.0,,630000.0
Poradnia Psychologiczno-Pedagogiczna Nr 3 (PPP 3),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,400000.0,,400000.0
Poradnia Psychologiczno-Pedagogiczna Nr 3 (PPP 3),Szkolenia i doradztwo dla kadr poradnictwa psychologiczno - pedagogicznego,DPP,349840.0,,349840.0
Poradnia Psychologiczno-Pedagogiczna Nr 3 (PPP 3),Remonty,DRE,7000.0,,7000.0
Poradnia Psychologiczno-Pedagogiczna Nr 3 (PPP 3),Pozostała działalność,CPO,,,0.0
Poradnia Psychologiczno-Pedagogiczna Nr 3 (PPP 3),nan,,,,0.0
Poradnia Psychologiczno-Pedagogiczna Nr 4 (PPP 4),Działalność podstawowa,APO,4291420.0,,4291420.0
Poradnia Psychologiczno-Pedagogiczna Nr 4 (PPP 4),Zadania dzielnic (bieżące),DBR,21000.0,,21000.0
Poradnia Psychologiczno-Pedagogiczna Nr 4 (PPP 4),Wsparcie samorządowych szkół i placówek oświatowych,WPP,345000.0,,345000.0
Poradnia Psychologiczno-Pedagogiczna Nr 4 (PPP 4),Remonty,DRE,7000.0,,7000.0
Poradnia Psychologiczno-Pedagogiczna Nr 4 (PPP 4),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,400000.0,,400000.0
Poradnia Psychologiczno-Pedagogiczna Nr 4 (PPP 4),Program Integracji Romów,PIR,,,0.0
Poradnia Psychologiczno-Pedagogiczna Nr 4 (PPP 4),nan,,,,0.0
Bursa Szkolnictwa Ponadpodstawowego Nr 1 (BURSA 1),Działalność podstawowa,APO,4380400.0,,4380400.0
Bursa Szkolnictwa Ponadpodstawowego Nr 1 (BURSA 1),Zadania dzielnic (bieżące),DBR,45000.0,,45000.0
Bursa Szkolnictwa Ponadpodstawowego Nr 1 (BURSA 1),Realizacja programu Młody Kraków,PMK,6000.0,,6000.0
Bursa Szkolnictwa Ponadpodstawowego Nr 1 (BURSA 1),Zadania realizowane na podstawie umów i porozumień,HUP,400.0,,400.0
Bursa Szkolnictwa Ponadpodstawowego Nr 1 (BURSA 1),Remonty,DRE,17000.0,,17000.0
Bursa Szkolnictwa Ponadpodstawowego Nr 1 (BURSA 1),Program Aktywności Społecznej i Integracji Osób Starszych,PAS,,,
Bursa Szkolnictwa Ponadpodstawowego Nr 1 (BURSA 1),Zadania inwestycyjne,ZIN,,,
Bursa Szkolnictwa Ponadpodstawowego Nr 1 (BURSA 1),nan,,,,0.0
Bursa Szkolnictwa Ponadpodstawowego Nr 2 (BURSA 2),Działalność podstawowa,APO,4477700.0,,4477700.0
Bursa Szkolnictwa Ponadpodstawowego Nr 2 (BURSA 2),Zadania realizowane na podstawie umów i porozumień,HUP,800.0,,800.0
Bursa Szkolnictwa Ponadpodstawowego Nr 2 (BURSA 2),Remonty,DRE,26000.0,,26000.0
Bursa Szkolnictwa Ponadpodstawowego Nr 2 (BURSA 2),Zadania inwestycyjne,ZIN,,,
Bursa Szkolnictwa Ponadpodstawowego Nr 2 (BURSA 2),nan,,,,0.0
Bursa Szkolnictwa Ponadpodstawowego Nr 3 (BURSA 3),Działalność podstawowa,APO,1935800.0,,1935800.0
Bursa Szkolnictwa Ponadpodstawowego Nr 3 (BURSA 3),Remonty,DRE,8500.0,,8500.0
Bursa Szkolnictwa Ponadpodstawowego Nr 3 (BURSA 3),nan,,,,0.0
Szkolne Schronisko Młodzieżowe (SSM),Działalność podstawowa,APO,1727020.0,,1727020.0
Szkolne Schronisko Młodzieżowe (SSM),Pomoc dla uchodźców z Ukrainy,UKR,,,
Szkolne Schronisko Młodzieżowe (SSM),Remonty,DRE,,,0.0
Szkolne Schronisko Młodzieżowe (SSM),nan,,,,0.0
Krakowski Szkolny Ośrodek Sportowy (KSOS),Działalność podstawowa,APO,14091240.0,,14091240.0
Krakowski Szkolny Ośrodek Sportowy (KSOS),Zadania dzielnic (bieżące),DBR,44500.0,,44500.0
Krakowski Szkolny Ośrodek Sportowy (KSOS),Ogarniam życie - projekt,POZ,,,0.0
Krakowski Szkolny Ośrodek Sportowy (KSOS),Pozostała działalność,CPO,,,
Krakowski Szkolny Ośrodek Sportowy (KSOS),Remonty,DRE,,,
Krakowski Szkolny Ośrodek Sportowy (KSOS),Krakowscy uczniowie ratują życie,KUR,,,
Krakowski Szkolny Ośrodek Sportowy (KSOS),Zadania inwestycyjne,ZIN,,,0.0
Krakowski Szkolny Ośrodek Sportowy (KSOS),nan,,,,
Międzyszkolny Ośrodek Sportowy - Wschód (MOS-W),Działalność podstawowa,APO,2596920.0,,2596920.0
Międzyszkolny Ośrodek Sportowy - Wschód (MOS-W),Pozostałe zadania w zakresie kultury fizycznej,CKF,620000.0,,620000.0
Międzyszkolny Ośrodek Sportowy - Wschód (MOS-W),Zadania dzielnic (bieżące),DBR,2500.0,,2500.0
Międzyszkolny Ośrodek Sportowy - Wschód (MOS-W),Pozostała działalność,CPO,,,
Międzyszkolny Ośrodek Sportowy - Wschód (MOS-W),Remonty,DRE,,,
Międzyszkolny Ośrodek Sportowy - Wschód (MOS-W),Zadania inwestycyjne,ZIN,,,0.0
Międzyszkolny Ośrodek Sportowy - Wschód (MOS-W),nan,,,,0.0
Międzyszkolny Ośrodek Sportowy - Zachód (MOS-Z),Działalność podstawowa,APO,1957870.0,,1957870.0
Międzyszkolny Ośrodek Sportowy - Zachód (MOS-Z),Zadania dzielnic (bieżące),DBR,7000.0,,7000.0
Międzyszkolny Ośrodek Sportowy - Zachód (MOS-Z),Remonty,DRE,,,0.0
Międzyszkolny Ośrodek Sportowy - Zachód (MOS-Z),nan,,,,
Młodzieżowy Dom Kultury - Tysiąclecia (MDK-1000),Działalność podstawowa,APO,1659000.0,,1659000.0
Młodzieżowy Dom Kultury - Tysiąclecia (MDK-1000),Pozostała działalność,CPO,165000.0,,165000.0
Młodzieżowy Dom Kultury - Tysiąclecia (MDK-1000),Zadania realizowane na podstawie umów i porozumień,HUP,89900.0,,89900.0
Młodzieżowy Dom Kultury - Tysiąclecia (MDK-1000),Zadania dzielnic (bieżące),DBR,75000.0,,75000.0
Młodzieżowy Dom Kultury - Tysiąclecia (MDK-1000),nan,,,,
Młodzieżowy Dom Kultury - 29 Listopada (MDK-29),Działalność podstawowa,APO,1917500.0,,1917500.0
Młodzieżowy Dom Kultury - 29 Listopada (MDK-29),Zadania dzielnic (bieżące),DBR,127800.0,,127800.0
Młodzieżowy Dom Kultury - 29 Listopada (MDK-29),Remonty,DRE,11000.0,,11000.0
Młodzieżowy Dom Kultury - 29 Listopada (MDK-29),nan,,,,0.0
Młodzieżowy Dom Kultury - Beskidzka (MDK-BE),Działalność podstawowa,APO,2153400.0,,2153400.0
Młodzieżowy Dom Kultury - Beskidzka (MDK-BE),Zadania realizowane na podstawie umów i porozumień,HUP,76700.0,,76700.0
Młodzieżowy Dom Kultury - Beskidzka (MDK-BE),Zadania dzielnic (bieżące),DBR,93000.0,,93000.0
Młodzieżowy Dom Kultury - Beskidzka (MDK-BE),Remonty,DRE,9000.0,,9000.0
Młodzieżowy Dom Kultury - Beskidzka (MDK-BE),Młodzieżowa Rada Krakowa,MRK,,,0.0
Młodzieżowy Dom Kultury - Beskidzka (MDK-BE),Budżet obywatelski dzielnic,BOD,,,0.0
Młodzieżowy Dom Kultury - Beskidzka (MDK-BE),Zadania inwestycyjne,ZIN,,,0.0
Młodzieżowy Dom Kultury - Beskidzka (MDK-BE),nan,,,,0.0
Młodzieżowy Dom Kultury - Grunwaldzka (MDK-GR),Działalność podstawowa,APO,1572400.0,,1572400.0
Młodzieżowy Dom Kultury - Grunwaldzka (MDK-GR),Zadania dzielnic (bieżące),DBR,56000.0,,56000.0
Młodzieżowy Dom Kultury - Grunwaldzka (MDK-GR),Remonty,DRE,6000.0,,6000.0
Młodzieżowy Dom Kultury - Grunwaldzka (MDK-GR),Pozostała działalność,CPO,,,
Młodzieżowy Dom Kultury - Grunwaldzka (MDK-GR),nan,,,,0.0
Młodzieżowy Dom Kultury - os. Kalinowe (MDK-KA),Działalność podstawowa,APO,2848300.0,,2848300.0
Młodzieżowy Dom Kultury - os. Kalinowe (MDK-KA),Pozostała działalność,CPO,160000.0,,160000.0
Młodzieżowy Dom Kultury - os. Kalinowe (MDK-KA),Zadania dzielnic (bieżące),DBR,161000.0,,161000.0
Młodzieżowy Dom Kultury - os. Kalinowe (MDK-KA),Remonty,DRE,6000.0,,6000.0
Młodzieżowy Dom Kultury - os. Kalinowe (MDK-KA),Zadania dzielnic (inwestycyjne),,,,
Młodzieżowy Dom Kultury - os. Kalinowe (MDK-KA),Zadania inwestycyjne,ZIN,,,
Młodzieżowy Dom Kultury - os. Kalinowe (MDK-KA),nan,,,,0.0
Młodzieżowy Dom Kultury - Lotnicza (MDK-LO),Działalność podstawowa,APO,1504000.0,,1504000.0
Młodzieżowy Dom Kultury - Lotnicza (MDK-LO),Zadania realizowane na podstawie umów i porozumień,HUP,364300.0,,364300.0
Młodzieżowy Dom Kultury - Lotnicza (MDK-LO),Zadania dzielnic (bieżące),DBR,110200.0,,110200.0
Młodzieżowy Dom Kultury - Lotnicza (MDK-LO),Budżet obywatelski dzielnic,BOD,,,0.0
Młodzieżowy Dom Kultury - Lotnicza (MDK-LO),Pozostała działalność,CPO,,,
Młodzieżowy Dom Kultury - Lotnicza (MDK-LO),nan,,,,
Młodzieżowy Dom Kultury - Na Stoku (MDK-NS),Działalność podstawowa,APO,1845900.0,,1845900.0
Młodzieżowy Dom Kultury - Na Stoku (MDK-NS),Pozostała działalność,CPO,25000.0,,25000.0
Młodzieżowy Dom Kultury - Na Stoku (MDK-NS),Zadania dzielnic (bieżące),DBR,51000.0,,51000.0
Młodzieżowy Dom Kultury - Na Stoku (MDK-NS),Remonty,DRE,5000.0,,5000.0
Młodzieżowy Dom Kultury - Na Stoku (MDK-NS),Zadania realizowane na podstawie umów i porozumień,HUP,,,
Młodzieżowy Dom Kultury - Na Stoku (MDK-NS),nan,,,,0.0
Młodzieżowy Dom Kultury - Reymonta (MDK-RE),Działalność podstawowa,APO,4179100.0,,4179100.0
Młodzieżowy Dom Kultury - Reymonta (MDK-RE),Zadania dzielnic (bieżące),DBR,204000.0,,204000.0
Młodzieżowy Dom Kultury - Reymonta (MDK-RE),Elektromobilność w Gminie Miejskiej Kraków,EGM,244780.0,,244780.0
Młodzieżowy Dom Kultury - Reymonta (MDK-RE),Remonty,DRE,12000.0,,12000.0
Młodzieżowy Dom Kultury - Reymonta (MDK-RE),Pozostała działalność,CPO,,,0.0
Młodzieżowy Dom Kultury - Reymonta (MDK-RE),Zadania realizowane na podstawie umów i porozumień,HUP,,,0.0
Młodzieżowy Dom Kultury - Reymonta (MDK-RE),Zadania inwestycyjne,ZIN,,,0.0
Młodzieżowy Dom Kultury - Reymonta (MDK-RE),nan,,,,0.0
Centrum Młodzieży im. dr. Jordana (CM),Działalność podstawowa,APO,6878300.0,,6878300.0
Centrum Młodzieży im. dr. Jordana (CM),Pozostała działalność,CPO,4295000.0,,4295000.0
Centrum Młodzieży im. dr. Jordana (CM),Elektromobilność w Gminie Miejskiej Kraków,EGM,76640.0,,76640.0
Centrum Młodzieży im. dr. Jordana (CM),Młodzieżowa Rada Krakowa,MRK,25000.0,,25000.0
Centrum Młodzieży im. dr. Jordana (CM),Zadania dzielnic (bieżące),DBR,667200.0,,667200.0
Centrum Młodzieży im. dr. Jordana (CM),Remonty,DRE,8000.0,,8000.0
Centrum Młodzieży im. dr. Jordana (CM),Budżet obywatelski dzielnic,BOD,319300.0,,319300.0
Centrum Młodzieży im. dr. Jordana (CM),Realizacja programów unijnych- Erasmus +,ERP,,,0.0
Centrum Młodzieży im. dr. Jordana (CM),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,
Centrum Młodzieży im. dr. Jordana (CM),Zadania inwestycyjne,ZIN,,,0.0
Centrum Młodzieży im. dr. Jordana (CM),nan,,,,
Staromiejskie Centrum Kultury Młodzieży (SCKM),Działalność podstawowa,APO,4728900.0,,4728900.0
Staromiejskie Centrum Kultury Młodzieży (SCKM),Zadania dzielnic (bieżące),DBR,38000.0,,38000.0
Staromiejskie Centrum Kultury Młodzieży (SCKM),Remonty,DRE,24000.0,,24000.0
Staromiejskie Centrum Kultury Młodzieży (SCKM),Pozostała działalność,CPO,,,
Staromiejskie Centrum Kultury Młodzieży (SCKM),Zadania inwestycyjne,ZIN,,,0.0
Staromiejskie Centrum Kultury Młodzieży (SCKM),nan,,,,0.0
"Międzyszkolny Ludowy Zespół Pieśni i Tańca ""Krakowiak"" (MLZPIT)",Działalność podstawowa,APO,832600.0,,832600.0
"Międzyszkolny Ludowy Zespół Pieśni i Tańca ""Krakowiak"" (MLZPIT)",Zadania dzielnic (bieżące),DBR,32000.0,,32000.0
"Międzyszkolny Ludowy Zespół Pieśni i Tańca ""Krakowiak"" (MLZPIT)",Budżet obywatelski dzielnic,BOD,35000.0,,35000.0
"Międzyszkolny Ludowy Zespół Pieśni i Tańca ""Krakowiak"" (MLZPIT)",Pozostała działalność,CPO,,,
"Międzyszkolny Ludowy Zespół Pieśni i Tańca ""Krakowiak"" (MLZPIT)",nan,,,,
Muzeum Armii Krajowej (MAK),Działalność kulturalna instytucji,DKI,5158000.0,,5158000.0
Muzeum Armii Krajowej (MAK),Zadania dzielnic (bieżące),DBR,10000.0,,10000.0
Muzeum Armii Krajowej (MAK),nan,,,,0.0
Muzeum Historyczne Miasta Krakowa (MHMK),Działalność kulturalna instytucji,DKI,28861000.0,,28861000.0
Muzeum Historyczne Miasta Krakowa (MHMK),Budżet obywatelski dzielnic,BOD,10500.0,,10500.0
Muzeum Historyczne Miasta Krakowa (MHMK),Zadania dzielnic (bieżące),DBR,241500.0,,241500.0
Muzeum Historyczne Miasta Krakowa (MHMK),Elektromobilność w Gminie Miejskiej Kraków,EGM,,,0.0
Muzeum Historyczne Miasta Krakowa (MHMK),nan,,,,0.0
Muzeum Inżynierii i Techniki (MIT) ,Działalność kulturalna instytucji,DKI,6160950.0,,6160950.0
Muzeum Inżynierii i Techniki (MIT) ,Elektromobilność w Gminie Miejskiej Kraków,EGM,,,
Muzeum Inżynierii i Techniki (MIT) ,nan,,,,0.0
Muzeum Historii Fotografii (MuFo),Działalność kulturalna instytucji,DKI,6332850.0,,6332850.0
Muzeum Historii Fotografii (MuFo),Zadania dzielnic (bieżące),DBR,30000.0,,30000.0
Muzeum Historii Fotografii (MuFo),nan,,,,
Muzeum - Miejsce Pamięci KL Plaszow (MKLP),Działalność kulturalna instytucji,DKI,1000000.0,,1000000.0
Muzeum - Miejsce Pamięci KL Plaszow (MKLP),Zadania dzielnic (bieżące),DBR,,,
Muzeum - Miejsce Pamięci KL Plaszow (MKLP),nan,,,,
Muzeum Sztuki Współczesnej (MSW),Działalność kulturalna instytucji,DKI,7741350.0,,7741350.0
Muzeum Sztuki Współczesnej (MSW),nan,,,,0.0
Galeria Sztuki Współczesnej Bunkier Sztuki (BUNKIER),Działalność kulturalna instytucji,DKI,3333690.0,,3333690.0
Galeria Sztuki Współczesnej Bunkier Sztuki (BUNKIER),nan,,,,0.0
Instytut Kultury Willa Decjusza (DECJUSZA),Działalność kulturalna instytucji,DKI,2039730.0,,2039730.0
